Household Pulse Survey,,,,,,
Data Dictionary for CSV - Phase 4.2 Cycle 09,,,,,,
,,,,,,
,,,,,,
Instrument Q #,Variable,Description,,Question Wording,Range,Phases / Notes
HLTH8,HLTHINS8,Description,Health Insurance Coverage- Other,"Are you currently covered by any of the following types of health insurance or health coverage plans? Mark Yes or No for each. 
- Other","<blank>,1,2","3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Category marked- Other 
2) Category marked 'No'
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
MEDICAID_1,MEDICAID,Description,"Medicaid coverage since January, 2023","Since January 1, 2023, have you ever had Medicaid coverage?",1:2," 3.7, 3.8, 3.9, 3.10, 4.1, 4.2"
,,Values,"1) Yes, I had Medicaid coverage, but I no longer have it.
2) No, I have not had Medicaid since January 1, 2023.
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,HLTHINS4=2,,,
,,Internal Notes,,,,
MEDICAID_2,MEDICAID_NO,Description,Medicaid - reason no longer covered,What was the main reason you no longer have Medicaid?,1:4," 3.7, 3.8, 3.9, 3.10, 4.1, 4.2"
,,Values,"1) I gained new coverage and chose to drop Medicaid
2) I moved to a new state
3) I no longer qualify for Medicaid
4) I tried to stay in Medicaid, but I could not complete the renewal process
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,MEDICAID = 1,,,
,,Internal Notes,,,,
INT1,HOME_INTERNET,Description,Accessies internet from home,Do you or anyone in this household access the internet from home?,1:3,4.2
,,Values,"1) Yes
2) No
3) Don't Know
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT2,MOBILE_INTERNET,Description,Accessing internet from mobile data plan,Do you or anyone in this household access the internet using a cell phone or mobile data plan?,1:3,4.2
,,Values,"1) Yes
2) No
3) Don't Know
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT1,Description,Received free or reduced-price internet ,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) Affordable Connectivity Program
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT2,Description,Received free or reduced-price internet,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) Lifeline Program
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT3,Description,Received free or reduced-price internet ,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) State or local program
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT4,Description,Received free or reduced-price internet ,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) Program through an Internet Service Provider
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT5,Description,Received free or reduced-price internet,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) Other program
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT3,REDUCED_INT6,Description,Received free or reduced-price internet,"During 2024, have you or your household received free or reduced-price internet through any of the following programs? Select all that apply","<blank>, 1",4.2
,,Values,"1) None / not applicable
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
INT4,CANCEL_INTERNET,Description,Canceling internet service,"If the program that helped you pay for home internet ended, did you or will you have to cancel your home internet service because you couldn't afford it?",1:4,4.2
,,Values,"1) Yes, and this has already happened
2) Yes, would need to cancel or cut back internet service
3) No
4) Don't know
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,If REDUCED_INT1=1 or  REDUCED_INT2=1 or REDUCED_INT3=1 or REDUCED_INT4=1 or REDUCED_INT5=1 ,,,
,,Internal Notes,,,,
INC1,INCOME,Description,Total household income (before taxes),In 2023 what was your total household income before taxes? Select only one answer.,1:8,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Less than $25,000  
2) $25,000 - $34,999  
3) $35,000 - $49,999   
4) $50,000 - $74,999   
5) $75,000 - $99,999   
6) $100,000 - $149,999   
7) $150,000 - $199,999
8) $200,000 and above
-99) Question seen but category not selected
-88) Missing / Did not report",,,
,,Universe,TBIRTH_YEAR<=2006,,,
,,Internal Notes,,,,
-,ABIRTH_YEAR,Description,Year of birth allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation prior to top/bottom coding.  ,,,
-,AGENID_BIRTH,Description,Gender at birth allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation prior to top/bottom coding.  ,,,
-,AHISPANIC,Description,Hispanic origin allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation prior to top/bottom coding.  ,,,
-,ARACE,Description,Race allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation using the full set of mark all race categories prior to recode.  ,,,
-,AEDUC,Description,Educational attainment allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation prior to top/bottom coding.  ,,,
-,AHHLD_NUMPER,Description,Household size allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation with ratio to set proportion of adults and children prior to top/bottom coding.  ,,,
-,AHHLD_NUMKID,Description,Number of children allocation flag,,1:2,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Imputed
2) Not imputed",,,
,,Universe,All persons,,,
,,Internal Notes,Hot deck imputation with ratio to set proportion of adults and children prior to top/bottom coding.  ,,,
-,EST_ST,Description,State,,01-56,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"                    '01'='Alabama'
                    '02'='Alaska'
                    '04'='Arizona'
                    '05'='Arkansas'
                    '06'='California'
                    '08'='Colorado'
                    '09'='Connecticut'
                    '10'='Delaware'
                    '11'='District of Columbia'
                    '12'='Florida'
                    '13'='Georgia'
                    '15'='Hawaii'
                    '16'='Idaho'
                    '17'='Illinois'
                    '18'='Indiana'
                    '19'='Iowa'
                    '20'='Kansas'
                    '21'='Kentucky'
                    '22'='Louisiana'
                    '23'='Maine'
                    '24'='Maryland'
                    '25'='Massachusetts'
                    '26'='Michigan'
                    '27'='Minnesota'
                    '28'='Mississippi'
                    '29'='Missouri'
                    '30'='Montana'
                    '31'='Nebraska'
                    '32'='Nevada'
                    '33'='New Hampshire'
                    '34'='New Jersey'
                    '35'='New Mexico'
                    '36'='New York'
                    '37'='North Carolina'
                    '38'='North Dakota'
                    '39'='Ohio'
                    '40'='Oklahoma'
                    '41'='Oregon'
                    '42'='Pennsylvania'
                    '44'='Rhode Island'
                    '45'='South Carolina'
                    '46'='South Dakota'
                    '47'='Tennessee'
                    '48'='Texas'
                    '49'='Utah'
                    '50'='Vermont'
                    '51'='Virginia'
                    '53'='Washington'
                    '54'='West Virginia'
                    '55'='Wisconsin'
                    '56'='Wyoming'",,,
,,Universe,,,,
,,Internal Notes,,,,
-,EST_MSA,Description,Metropolitan statistical area,,Varying,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"35620' = New York-Newark-Jersey City, NY-NJ-PA Metro Area
'31080' = Los Angeles-Long Beach-Anaheim, CA Metro Area
'16980' = Chicago-Naperville-Elgin, IL-IN-WI Metro Area
'19100' = Dallas-Fort Worth-Arlington, TX Metro Area
'26420' = Houston-The Woodlands-Sugar Land, TX Metro Area
'47900' = Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area
'33100' = Miami-Fort Lauderdale-Pompano Beach, FL Metro Area
'37980' = Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area
'12060' = Atlanta-Sandy Springs-Alpharetta, GA Metro Area
'38060' = Phoenix-Mesa-Chandler, AZ Metro Area
'14460' = Boston-Cambridge-Newton, MA-NH Metro Area
'41860' = San Francisco-Oakland-Berkeley, CA Metro Area
'40140' = Riverside-San Bernardino-Ontario, CA Metro Area
'19820' = Detroit-Warren-Dearborn, MI Metro Area
'42660' = Seattle-Tacoma-Bellevue, WA Metro Area",,,
,,Universe,,,,
,,Internal Notes,,,,
-,PWEIGHT,Description,Person level weight,,Varying,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,TBD,,,
,,Universe,,,,
,,Internal Notes,,,,
-,HWEIGHT,Description,Household level weight,-,Varying,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,,,,
,,Universe,,,,
,,Internal Notes,,,,
-,PRIVHLTH,Description,Recode of Q36 Health Insurance ,Recode of Q36 Health Insurance Variables,"1,2,3","1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Yes, Has Private Health Insurance
2) No Private Health Insurance
3) Missing ",,,
,,Universe,All Persons,,,
,,Internal Notes,"/*PRIVHLTH Recode*/
privhlth=3;
If HLTHINS1=1 or HLTHINS2=1 or HLTHINS5=1 then PRIVHLTH=1; *Yes-Private;
If (HLTHINS1 in (2) and HLTHINS2 in (2) and HLTHINS5 in (2)) or 
((HLTHINS1 in (2,-99,.m) and HLTHINS2 in (2,-99,.m) and HLTHINS3 in (2,-99,.m) and HLTHINS4 in (2,-99,.m) and HLTHINS5 in (2,-99,.m) and HLTHINS6 in (2,-99,.m)) and HLTHINS7=1) then PRIVHLTH=2; *No-Private;",,,
-,PUBHLTH,Description,Recode of Q36 Health Insurance ,Recode of Q36 Health Insurance Variables,"1,2,3","1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Yes, Has Public Health Insurance
2) No Public Health Insurance
3) Missing ",,,
,,Universe,All Persons,,,
,,Internal Notes,"/*PUBHLTH Recode*/
pubhlth=3;
If (HLTHINS3=1 or HLTHINS4=1 or HLTHINS6=1) then PUBHLTH=1; *Yes-Public;
If (HLTHINS3 in (2) and HLTHINS4 in (2) and HLTHINS6 in (2)) or 
((HLTHINS1 in (2,-99,.m) and HLTHINS2 in (2,-99,.m) and HLTHINS3 in (2,-99,.m) and HLTHINS4 in (2,-99,.m) and HLTHINS5 in (2,-99,.m) and HLTHINS6 in (2,-99,.m)) and HLTHINS7=1) then PUBHLTH=2; *No-Public;",,,
-,REGION,Description,Recode of EST_ST for Census Region,Recode of EST_ST for Census Region,"1,2,3,4","1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,"1) Northeast
2) South
3) Midwest
4) West",,,
,,Universe,All Persons,,,
,,Internal Notes,"If EST_ST in (09,23,25,33,34,36,42,44,50) THEN REGION = 1 (Northeast)
If EST_ST in (01,05,10,11,12,13,21,22,24,28,37,40,45,47,48,51,54) THEN REGION = 2 (South)
If EST_ST in (18,17,19,20,26,27,29,31,38,39,46,55) THEN REGION = 3 (Midwest)
If EST_ST in (02,04,06,08,15,16,30,32,35,41,49,53,56) THEN REGION = 4 (West)",,,
-,SCRAM,Description,Record identifier,-,Varying,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,Varying,,,
,,Universe,All persons,,,
,,Internal Notes,Unique record ID for linking replicate weights. Was also used for longitudinal linking for cycles 1-12. ,,,
-,CYCLE,Description,Month of interview,-,1,"1, 2, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 3.10, 4.0, 4.1, 4.2"
,,Values,9,,,
,,Universe,All persons,,,
,,Internal Notes,,,,
